,src,dst,ts,label,idx
22743,40732,56897,2006,0,22744
22744,5255,42453,2006,0,22745
22745,33555,1248,2006,0,22746
22746,58077,32425,2006,0,22747
22747,8780,3724,2006,0,22748
22748,19323,42915,2006,0,22749
22749,35697,20179,2006,0,22750
22750,58077,17699,2006,0,22751
22751,54509,45041,2006,0,22752
22752,55085,8869,2006,0,22753
22753,53535,33351,2006,0,22754
22754,32789,18515,2006,0,22755
22755,55085,7515,2006,0,22756
22756,60495,2878,2006,0,22757
22757,18669,55718,2006,0,22758
22758,60495,9964,2006,0,22759
22759,5347,22978,2006,0,22760
22760,41209,1829,2006,0,22761
22761,61270,43839,2006,0,22762
22762,9158,32425,2006,0,22763
22763,48614,33351,2006,0,22764
22764,58279,8445,2006,0,22765
22765,37094,57417,2006,0,22766
22766,24763,27682,2006,0,22767
22767,45109,39141,2006,0,22768
22768,295,9858,2006,0,22769
22769,33476,28470,2006,0,22770
22770,30750,51525,2006,0,22771
22771,56746,16786,2006,0,22772
22772,56746,5646,2006,0,22773
22773,42491,15990,2006,0,22774
22774,10744,43936,2006,0,22775
22775,57153,44900,2006,0,22776
22776,61262,2444,2006,0,22777
22777,9264,61758,2006,0,22778
22778,9264,20511,2006,0,22779
22779,39543,33301,2006,0,22780
22780,15924,30211,2006,0,22781
22781,15924,21345,2006,0,22782
22782,8186,5479,2006,0,22783
22783,55403,35437,2006,0,22784
22784,16103,1829,2006,0,22785
22785,13016,9372,2006,0,22786
22786,1288,11863,2006,0,22787
22787,56419,40960,2006,0,22788
22788,53525,51163,2006,0,22789
22789,19419,20261,2006,0,22790
22790,60591,19905,2006,0,22791
22791,3244,60623,2006,0,22792
22792,35368,2281,2006,0,22793
22793,55467,6453,2006,0,22794
22794,49500,25896,2006,0,22795
22795,425,31239,2006,0,22796
22796,425,50320,2006,0,22797
22797,54855,27779,2006,0,22798
22798,31089,58010,2006,0,22799
22799,31850,60617,2006,0,22800
22800,39663,23361,2006,0,22801
22801,48127,33714,2006,0,22802
22802,23049,42940,2006,0,22803
22803,40576,31448,2006,0,22804
22804,23273,51221,2006,0,22805
22805,23440,13338,2006,0,22806
22806,36831,17820,2006,0,22807
22807,60020,6248,2006,0,22808
22808,40576,61052,2006,0,22809
22809,851,61244,2006,0,22810
22810,23301,7792,2006,0,22811
22811,56313,898,2006,0,22812
22812,42883,21070,2006,0,22813
22813,8803,30409,2006,0,22814
22814,36831,42418,2006,0,22815
22815,56746,11025,2006,0,22816
22816,18918,60889,2006,0,22817
22817,34708,50615,2006,0,22818
22818,36224,20179,2006,0,22819
22819,61383,33794,2006,0,22820
22820,23322,12317,2006,0,22821
22821,57034,9357,2006,0,22822
22822,7651,39733,2006,0,22823
22823,52018,24773,2006,0,22824
22824,26727,39864,2006,0,22825
22825,8834,48714,2006,0,22826
22826,16004,22080,2006,0,22827
22827,15789,11924,2006,0,22828
22828,19419,8206,2006,0,22829
22829,55758,22116,2006,0,22830
22830,52377,40020,2006,0,22831
22831,52377,7670,2006,0,22832
22832,5185,835,2006,0,22833
22833,780,1419,2006,0,22834
22834,52377,8245,2006,0,22835
22835,39992,12785,2006,0,22836
22836,39992,40718,2006,0,22837
22837,32788,2370,2006,0,22838
22838,780,43211,2006,0,22839
22839,27839,5702,2006,0,22840
22840,44417,17713,2006,0,22841
22841,47966,47225,2006,0,22842
22842,12693,35538,2006,0,22843
22843,28712,34059,2006,0,22844
22844,6911,27354,2006,0,22845
22845,9250,1419,2006,0,22846
22846,46138,1760,2006,0,22847
22847,48490,1883,2006,0,22848
22848,59010,7143,2006,0,22849
22849,15813,6775,2006,0,22850
22850,16957,7290,2006,0,22851
22851,21843,55944,2006,0,22852
22852,45592,37926,2006,0,22853
22853,56448,18907,2006,0,22854
22854,45307,21091,2006,0,22855
22855,56732,704,2006,0,22856
22856,34725,35764,2006,0,22857
22857,18860,49708,2006,0,22858
22858,32947,40957,2006,0,22859
22859,19075,21134,2006,0,22860
22860,8194,4637,2006,0,22861
22861,53207,11214,2006,0,22862
22862,19075,62015,2006,0,22863
22863,8186,42940,2006,0,22864
22864,3456,61384,2006,0,22865
22865,9542,22362,2006,0,22866
22866,7867,16086,2006,0,22867
22867,10814,35103,2006,0,22868
22868,57660,47996,2006,0,22869
22869,28848,5284,2006,0,22870
22870,8489,8567,2006,0,22871
22871,54189,19083,2006,0,22872
22872,4071,23551,2006,0,22873
22873,6449,13685,2006,0,22874
22874,53538,24428,2006,0,22875
22875,4147,8955,2006,0,22876
22876,35757,29527,2006,0,22877
22877,55292,30906,2006,0,22878
22878,3563,19687,2006,0,22879
22879,53538,34328,2006,0,22880
22880,48360,37589,2006,0,22881
22881,53538,23109,2006,0,22882
22882,42370,9325,2006,0,22883
22883,28203,43412,2006,0,22884
22884,4147,48289,2006,0,22885
22885,21761,53217,2006,0,22886
22886,13279,26163,2006,0,22887
22887,8998,32887,2006,0,22888
22888,54564,32887,2006,0,22889
22889,54564,37834,2006,0,22890
22890,33468,52109,2006,0,22891
22891,40768,34288,2006,0,22892
22892,23362,17287,2006,0,22893
22893,46252,54598,2006,0,22894
22894,1432,62303,2006,0,22895
22895,10313,28363,2006,0,22896
22896,22544,15525,2006,0,22897
22897,44915,42208,2006,0,22898
22898,18604,38332,2006,0,22899
22899,16684,16624,2006,0,22900
22900,12598,49708,2006,0,22901
22901,38959,37060,2006,0,22902
22902,12598,9579,2006,0,22903
22903,14365,18443,2006,0,22904
22904,54409,36965,2006,0,22905
22905,48202,12603,2006,0,22906
22906,133,45650,2006,0,22907
22907,36426,15516,2006,0,22908
22908,61133,23294,2006,0,22909
22909,43017,18736,2006,0,22910
22910,36426,23311,2006,0,22911
22911,12133,11370,2006,0,22912
22912,19170,22660,2006,0,22913
22913,5540,36892,2006,0,22914
22914,29503,54386,2006,0,22915
22915,4760,40105,2006,0,22916
22916,53521,45949,2006,0,22917
22917,19858,23738,2006,0,22918
22918,62055,45002,2006,0,22919
22919,34673,40546,2006,0,22920
22920,16108,39733,2006,0,22921
22921,62055,2152,2006,0,22922
22922,48820,61613,2006,0,22923
22923,10693,49705,2006,0,22924
22924,43412,1145,2006,0,22925
22925,16380,5450,2006,0,22926
22926,19975,29476,2006,0,22927
22927,3606,26635,2006,0,22928
22928,32159,17699,2006,0,22929
22929,19769,9114,2006,0,22930
22930,33194,28256,2006,0,22931
22931,24173,62198,2006,0,22932
22932,2191,8779,2006,0,22933
22933,24941,38811,2006,0,22934
22934,33194,17820,2006,0,22935
22935,31351,43117,2006,0,22936
22936,15420,4814,2006,0,22937
22937,41953,49630,2006,0,22938
22938,41953,7185,2006,0,22939
22939,46259,40193,2006,0,22940
22940,32790,54023,2006,0,22941
22941,4493,40200,2006,0,22942
22942,52534,27521,2006,0,22943
22943,50291,50320,2006,0,22944
22944,34585,21858,2006,0,22945
22945,61715,27343,2006,0,22946
22946,51007,34969,2006,0,22947
22947,52534,59092,2006,0,22948
22948,33655,4770,2006,0,22949
22949,33655,5183,2006,0,22950
22950,22620,5252,2006,0,22951
22951,939,36557,2006,0,22952
22952,51007,2444,2006,0,22953
22953,50116,41360,2006,0,22954
22954,16684,41585,2006,0,22955
22955,9218,51789,2006,0,22956
22956,9218,19724,2006,0,22957
22957,35234,2458,2006,0,22958
22958,22329,45959,2006,0,22959
22959,13607,24647,2006,0,22960
22960,3192,12556,2006,0,22961
22961,59784,51797,2006,0,22962
22962,23170,47079,2006,0,22963
22963,29719,1752,2006,0,22964
22964,50625,49861,2006,0,22965
22965,39155,51257,2006,0,22966
22966,53577,54411,2006,0,22967
22967,26194,56757,2006,0,22968
22968,53577,18266,2006,0,22969
22969,26194,28056,2006,0,22970
22970,16003,26635,2006,0,22971
22971,48679,41656,2006,0,22972
22972,36268,44754,2006,0,22973
22973,32193,5704,2006,0,22974
22974,17127,18811,2006,0,22975
22975,48679,17001,2006,0,22976
22976,55860,56159,2006,0,22977
22977,21413,13954,2006,0,22978
22978,2979,31645,2006,0,22979
22979,3328,4850,2006,0,22980
22980,54411,18266,2006,0,22981
22981,37747,10853,2006,0,22982
22982,36199,27005,2006,0,22983
22983,37747,13689,2006,0,22984
22984,12922,61176,2006,0,22985
22985,39190,28363,2006,0,22986
22986,16004,38119,2006,0,22987
22987,39190,17618,2006,0,22988
22988,28616,52369,2006,0,22989
22989,29954,31177,2006,0,22990
22990,6107,31473,2006,0,22991
22991,57903,13685,2006,0,22992
22992,59784,33868,2006,0,22993
22993,9371,36935,2006,0,22994
22994,3827,19869,2006,0,22995
22995,19858,21573,2006,0,22996
22996,59784,1365,2006,0,22997
22997,6998,29456,2006,0,22998
22998,14878,59124,2006,0,22999
22999,8944,17422,2006,0,23000
23000,19170,44976,2006,0,23001
23001,657,32744,2006,0,23002
23002,40346,30127,2006,0,23003
23003,26318,14348,2006,0,23004
23004,10042,44937,2006,0,23005
23005,10498,15678,2006,0,23006
23006,18916,11996,2006,0,23007
23007,10042,5162,2006,0,23008
23008,16003,28717,2006,0,23009
23009,33296,5463,2006,0,23010
23010,56001,30733,2006,0,23011
23011,29935,43412,2006,0,23012
23012,30790,16328,2006,0,23013
23013,53597,30757,2006,0,23014
23014,46925,2444,2006,0,23015
23015,8278,45002,2006,0,23016
23016,46925,33601,2006,0,23017
23017,20454,20325,2006,0,23018
23018,46925,15387,2006,0,23019
23019,41120,5538,2006,0,23020
23020,55737,29905,2006,0,23021
23021,17345,52564,2006,0,23022
23022,55737,60701,2006,0,23023
23023,57903,41360,2006,0,23024
23024,23630,32154,2006,0,23025
23025,46404,18734,2006,0,23026
23026,59150,12096,2006,0,23027
23027,43723,25679,2006,0,23028
23028,35149,34059,2006,0,23029
23029,35542,45118,2006,0,23030
23030,19704,50733,2006,0,23031
23031,11968,4721,2006,0,23032
23032,43158,46615,2006,0,23033
23033,31460,37386,2006,0,23034
23034,37396,18458,2006,0,23035
23035,1970,29410,2006,0,23036
23036,36970,6801,2006,0,23037
23037,53123,27343,2006,0,23038
23038,27952,48644,2006,0,23039
23039,56432,51080,2006,0,23040
23040,42983,32887,2006,0,23041
23041,27952,33498,2006,0,23042
23042,27952,43358,2006,0,23043
23043,22273,8896,2006,0,23044
23044,40715,54628,2006,0,23045
23045,25680,31509,2006,0,23046
23046,37012,31509,2006,0,23047
23047,1824,17024,2006,0,23048
23048,62044,32720,2006,0,23049
23049,13334,24875,2006,0,23050
23050,8293,40718,2006,0,23051
23051,3412,36970,2006,0,23052
23052,51796,28736,2006,0,23053
23053,62044,53866,2006,0,23054
23054,5969,44976,2006,0,23055
23055,5969,102,2006,0,23056
23056,5969,33571,2006,0,23057
23057,18527,905,2006,0,23058
23058,35028,62015,2006,0,23059
23059,34846,45002,2006,0,23060
23060,62292,47604,2006,0,23061
23061,21347,32154,2006,0,23062
23062,32777,28397,2006,0,23063
23063,11861,32173,2006,0,23064
23064,3924,996,2006,0,23065
23065,7153,23485,2006,0,23066
23066,4674,35036,2006,0,23067
23067,38550,24935,2006,0,23068
23068,35812,39950,2006,0,23069
23069,38024,3633,2006,0,23070
23070,12454,39864,2006,0,23071
23071,13430,25215,2006,0,23072
23072,7153,35307,2006,0,23073
23073,20169,3174,2006,0,23074
23074,48927,43018,2006,0,23075
23075,50092,34770,2006,0,23076
23076,22587,45935,2006,0,23077
23077,22587,43922,2006,0,23078
23078,45381,56159,2006,0,23079
23079,29258,17142,2006,0,23080
23080,9929,32259,2006,0,23081
23081,19704,21820,2006,0,23082
23082,13593,12380,2006,0,23083
23083,5603,10662,2006,0,23084
23084,43175,46877,2006,0,23085
23085,7142,13242,2006,0,23086
23086,53330,16050,2006,0,23087
23087,56738,11684,2006,0,23088
23088,47915,34339,2006,0,23089
23089,34846,8084,2006,0,23090
23090,53123,41347,2006,0,23091
23091,31698,16786,2006,0,23092
23092,59349,49786,2006,0,23093
23093,25183,37060,2006,0,23094
23094,12429,9581,2006,0,23095
23095,16831,48330,2006,0,23096
23096,43672,19517,2006,0,23097
23097,61405,139,2006,0,23098
23098,43283,3641,2006,0,23099
23099,15185,23738,2006,0,23100
23100,42102,16075,2006,0,23101
23101,19393,841,2006,0,23102
23102,25553,4175,2006,0,23103
23103,49606,8796,2006,0,23104
23104,51350,53936,2006,0,23105
23105,36800,49903,2006,0,23106
23106,17600,43237,2006,0,23107
23107,13884,14749,2006,0,23108
23108,51350,54994,2006,0,23109
23109,15448,121,2006,0,23110
23110,12932,60168,2006,0,23111
23111,51350,21872,2006,0,23112
23112,2172,28397,2006,0,23113
23113,12932,59688,2006,0,23114
23114,47969,5509,2006,0,23115
23115,12932,45935,2006,0,23116
23116,50539,23338,2006,0,23117
23117,14542,20891,2006,0,23118
23118,50539,62212,2006,0,23119
23119,48401,8335,2006,0,23120
23120,14542,31354,2006,0,23121
23121,14542,33302,2006,0,23122
23122,40824,4894,2006,0,23123
23123,7768,6368,2006,0,23124
23124,25183,43290,2006,0,23125
23125,13867,46305,2006,0,23126
23126,42494,17435,2006,0,23127
23127,2418,12445,2006,0,23128
23128,36793,56727,2006,0,23129
23129,19667,48292,2006,0,23130
23130,31210,5183,2006,0,23131
23131,48170,7604,2006,0,23132
23132,62657,38035,2006,0,23133
23133,48170,3471,2006,0,23134
23134,31210,43858,2006,0,23135
23135,19088,20055,2006,0,23136
23136,7223,47821,2006,0,23137
23137,45737,19608,2006,0,23138
23138,45908,8721,2006,0,23139
23139,40174,44900,2006,0,23140
23140,5166,8779,2006,0,23141
23141,7103,56159,2006,0,23142
23142,55043,43211,2006,0,23143
23143,4902,58215,2006,0,23144
23144,19350,4856,2006,0,23145
23145,5166,2191,2006,0,23146
23146,61716,24875,2006,0,23147
23147,32101,42795,2006,0,23148
23148,41666,18549,2006,0,23149
23149,27146,42939,2006,0,23150
23150,43637,35761,2006,0,23151
23151,21121,38811,2006,0,23152
23152,15185,50823,2006,0,23153
23153,19186,30506,2006,0,23154
23154,945,6453,2006,0,23155
23155,42102,30742,2006,0,23156
23156,26716,59763,2006,0,23157
23157,11735,13689,2006,0,23158
23158,32777,22701,2006,0,23159
23159,25250,21547,2006,0,23160
23160,54691,56258,2006,0,23161
23161,27731,43983,2006,0,23162
23162,20583,45114,2006,0,23163
23163,43547,51482,2006,0,23164
23164,4083,18136,2006,0,23165
23165,36720,11618,2006,0,23166
23166,27841,61703,2006,0,23167
23167,14128,45158,2006,0,23168
23168,36720,48292,2006,0,23169
23169,36720,14657,2006,0,23170
23170,21904,56696,2006,0,23171
23171,50687,15158,2006,0,23172
23172,50687,35532,2006,0,23173
23173,9859,31448,2006,0,23174
23174,36188,25679,2006,0,23175
23175,6238,17200,2006,0,23176
23176,51973,4261,2006,0,23177
23177,56265,31129,2006,0,23178
23178,48096,34770,2006,0,23179
23179,5171,3763,2006,0,23180
23180,21297,38234,2006,0,23181
23181,48096,36921,2006,0,23182
23182,32754,12692,2006,0,23183
23183,18623,25083,2006,0,23184
23184,3695,42801,2006,0,23185
23185,3695,31692,2006,0,23186
23186,46764,12780,2006,0,23187
23187,56711,9785,2006,0,23188
23188,18372,52120,2006,0,23189
23189,14191,46423,2006,0,23190
23190,27578,39911,2006,0,23191
23191,48441,32074,2006,0,23192
23192,191,7143,2006,0,23193
23193,14281,25009,2006,0,23194
23194,5266,2955,2006,0,23195
23195,57719,57651,2006,0,23196
23196,22687,31830,2006,0,23197
23197,49549,30623,2006,0,23198
23198,21505,30288,2006,0,23199
23199,11621,41498,2006,0,23200
23200,44824,31555,2006,0,23201
23201,55365,39864,2006,0,23202
23202,1368,15991,2006,0,23203
23203,21411,60791,2006,0,23204
23204,57276,8009,2006,0,23205
23205,32681,38143,2006,0,23206
23206,32681,16075,2006,0,23207
23207,44744,56757,2006,0,23208
23208,22763,408,2006,0,23209
23209,12913,8368,2006,0,23210
23210,35060,3274,2006,0,23211
23211,55563,36204,2006,0,23212
23212,35060,34816,2006,0,23213
23213,61256,36717,2006,0,23214
23214,11735,10853,2006,0,23215
23215,7400,15522,2006,0,23216
23216,36187,33302,2006,0,23217
23217,18317,5491,2006,0,23218
23218,19743,33,2006,0,23219
23219,48525,7980,2006,0,23220
23220,49230,59241,2006,0,23221
23221,29779,50529,2006,0,23222
23222,20911,12155,2006,0,23223
23223,36502,54243,2006,0,23224
23224,39845,26821,2006,0,23225
23225,38072,4874,2006,0,23226
23226,11406,27327,2006,0,23227
23227,46749,10816,2006,0,23228
23228,28708,56883,2006,0,23229
23229,1903,32312,2006,0,23230
23230,21364,45949,2006,0,23231
23231,42662,9777,2006,0,23232
23232,2525,2990,2006,0,23233
23233,41205,2444,2006,0,23234
23234,37686,5646,2006,0,23235
23235,4196,17018,2006,0,23236
23236,10145,16748,2006,0,23237
23237,43103,21070,2006,0,23238
23238,53339,1532,2006,0,23239
23239,53339,3168,2006,0,23240
23240,48059,55718,2006,0,23241
23241,59438,58251,2006,0,23242
23242,44371,25432,2006,0,23243
23243,13417,47088,2006,0,23244
23244,18945,47996,2006,0,23245
23245,31536,18003,2006,0,23246
23246,44704,56931,2006,0,23247
23247,28270,33454,2006,0,23248
23248,8953,3724,2006,0,23249
23249,53339,20826,2006,0,23250
23250,51598,61731,2006,0,23251
23251,35165,42440,2006,0,23252
23252,10027,3633,2006,0,23253
23253,11387,10945,2006,0,23254
23254,58555,50243,2006,0,23255
23255,5161,53936,2006,0,23256
23256,57822,39911,2006,0,23257
23257,52529,15315,2006,0,23258
23258,45334,43574,2006,0,23259
23259,22878,23147,2006,0,23260
23260,32345,49786,2006,0,23261
23261,12212,42243,2006,0,23262
23262,32345,59688,2006,0,23263
23263,8977,54808,2006,0,23264
23264,8977,30482,2006,0,23265
23265,43103,2209,2006,0,23266
23266,18372,13542,2006,0,23267
23267,24608,2628,2006,0,23268
23268,24608,9972,2006,0,23269
23269,39167,37589,2006,0,23270
23270,24608,51165,2006,0,23271
23271,24608,12808,2006,0,23272
23272,29987,45935,2006,0,23273
23273,43340,58215,2006,0,23274
23274,24608,37707,2006,0,23275
23275,12516,21022,2006,0,23276
23276,22391,27132,2006,0,23277
23277,21345,30211,2006,0,23278
23278,32848,46931,2006,0,23279
23279,49051,28056,2006,0,23280
23280,26746,16480,2006,0,23281
23281,46633,55763,2006,0,23282
23282,2802,8483,2006,0,23283
23283,53159,58829,2006,0,23284
23284,57549,16748,2006,0,23285
23285,7644,57900,2006,0,23286
23286,38325,16038,2006,0,23287
23287,48321,1730,2006,0,23288
23288,5161,54994,2006,0,23289
23289,13099,60347,2006,0,23290
23290,19207,37834,2006,0,23291
23291,12557,21703,2006,0,23292
23292,60430,23076,2006,0,23293
23293,60430,2191,2006,0,23294
23294,24283,23338,2006,0,23295
23295,13176,11949,2006,0,23296
23296,7708,25336,2006,0,23297
23297,10009,58277,2006,0,23298
23298,24283,62212,2006,0,23299
23299,47157,35288,2006,0,23300
23300,62491,34256,2006,0,23301
23301,34361,19624,2006,0,23302
23302,11962,13675,2006,0,23303
23303,34361,10581,2006,0,23304
23304,3077,47295,2006,0,23305
23305,26189,37589,2006,0,23306
23306,3183,6803,2006,0,23307
23307,6818,2638,2006,0,23308
23308,51352,48702,2006,0,23309
23309,3853,6259,2006,0,23310
23310,39114,61836,2006,0,23311
23311,35027,23147,2006,0,23312
23312,48523,4926,2006,0,23313
23313,59310,21607,2006,0,23314
23314,43775,20609,2006,0,23315
23315,48213,25707,2006,0,23316
23316,48213,53603,2006,0,23317
23317,20063,52,2006,0,23318
23318,59088,41667,2006,0,23319
23319,46623,11370,2006,0,23320
23320,62491,7494,2006,0,23321
23321,60430,34288,2006,0,23322
23322,8295,36331,2006,0,23323
23323,8295,59818,2006,0,23324
23324,47855,9358,2006,0,23325
23325,35911,40213,2006,0,23326
23326,37889,2878,2006,0,23327
23327,41871,17369,2006,0,23328
23328,10583,27353,2006,0,23329
23329,20963,22362,2006,0,23330
23330,14924,46037,2006,0,23331
23331,43603,46641,2006,0,23332
23332,5840,4178,2006,0,23333
23333,21605,38234,2006,0,23334
23334,17633,8718,2006,0,23335
23335,19976,47046,2006,0,23336
23336,59626,16086,2006,0,23337
23337,29246,18885,2006,0,23338
23338,24465,62718,2006,0,23339
23339,3837,49212,2006,0,23340
23340,13176,24342,2006,0,23341
23341,61810,37998,2006,0,23342
23342,1685,40634,2006,0,23343
23343,30000,2540,2006,0,23344
23344,30000,8721,2006,0,23345
23345,34460,22660,2006,0,23346
23346,34460,45949,2006,0,23347
23347,22294,11684,2006,0,23348
23348,4030,3555,2006,0,23349
23349,49326,31489,2006,0,23350
23350,46232,5702,2006,0,23351
23351,51588,40246,2006,0,23352
23352,5435,49806,2006,0,23353
23353,40401,5284,2006,0,23354
23354,7628,14641,2006,0,23355
23355,7068,54852,2006,0,23356
23356,13201,52697,2006,0,23357
23357,49581,12123,2006,0,23358
23358,7628,43094,2006,0,23359
23359,49379,40718,2006,0,23360
23360,55599,3844,2006,0,23361
23361,57622,12269,2006,0,23362
23362,55599,31177,2006,0,23363
23363,30965,9402,2006,0,23364
23364,2922,45820,2006,0,23365
23365,40401,42198,2006,0,23366
23366,16926,15226,2006,0,23367
23367,2989,3072,2006,0,23368
23368,38727,35190,2006,0,23369
23369,16700,996,2006,0,23370
23370,40194,20166,2006,0,23371
23371,9618,2990,2006,0,23372
23372,9618,3449,2006,0,23373
23373,25135,9972,2006,0,23374
23374,39916,61733,2006,0,23375
23375,41309,5702,2006,0,23376
23376,20779,41640,2006,0,23377
23377,23305,39021,2006,0,23378
23378,25135,15123,2006,0,23379
23379,34650,36331,2006,0,23380
23380,318,47762,2006,0,23381
23381,9803,57812,2006,0,23382
23382,24492,39261,2006,0,23383
23383,62267,34637,2006,0,23384
23384,4008,5491,2006,0,23385
23385,60097,21134,2006,0,23386
23386,44147,3214,2006,0,23387
23387,26448,4180,2006,0,23388
23388,29554,45750,2006,0,23389
23389,44147,43842,2006,0,23390
23390,27806,25707,2006,0,23391
23391,29554,60181,2006,0,23392
23392,50721,45935,2006,0,23393
23393,20146,19819,2006,0,23394
23394,7177,22653,2006,0,23395
23395,50721,58523,2006,0,23396
23396,12392,1532,2006,0,23397
23397,5435,24057,2006,0,23398
23398,9803,25679,2006,0,23399
23399,18053,19579,2006,0,23400
23400,33481,49224,2006,0,23401
23401,60518,4125,2006,0,23402
23402,40401,28892,2006,0,23403
23403,60518,32051,2006,0,23404
23404,26461,43358,2006,0,23405
23405,30093,56883,2006,0,23406
23406,61846,31448,2006,0,23407
23407,24492,8823,2006,0,23408
23408,56936,57826,2006,0,23409
23409,24492,17680,2006,0,23410
23410,30226,24104,2006,0,23411
23411,8295,60716,2006,0,23412
23412,59164,49541,2006,0,23413
23413,16418,35750,2006,0,23414
23414,24363,41793,2006,0,23415
23415,35067,32992,2006,0,23416
23416,51359,34339,2006,0,23417
23417,12580,6885,2006,0,23418
23418,41934,22653,2006,0,23419
23419,34801,39911,2006,0,23420
23420,9742,55718,2006,0,23421
23421,23889,23294,2006,0,23422
23422,37147,25431,2006,0,23423
23423,14709,25178,2006,0,23424
23424,50786,12186,2006,0,23425
23425,21150,34328,2006,0,23426
23426,37180,45245,2006,0,23427
23427,54997,50021,2006,0,23428
23428,39369,18914,2006,0,23429
23429,2739,57383,2006,0,23430
23430,39369,17699,2006,0,23431
23431,1067,48318,2006,0,23432
23432,834,26938,2006,0,23433
23433,36420,19036,2006,0,23434
23434,40231,54411,2006,0,23435
23435,57915,6368,2006,0,23436
23436,32773,40508,2006,0,23437
23437,55097,26934,2006,0,23438
23438,61719,5646,2006,0,23439
23439,11131,57619,2006,0,23440
23440,20995,12317,2006,0,23441
23441,24503,1987,2006,0,23442
23442,5044,30725,2006,0,23443
23443,62437,51506,2006,0,23444
23444,36065,45969,2006,0,23445
23445,2739,14322,2006,0,23446
23446,34622,5509,2006,0,23447
23447,4463,22106,2006,0,23448
23448,26974,51221,2006,0,23449
23449,46121,52249,2006,0,23450
23450,9955,32162,2006,0,23451
23451,53031,44879,2006,0,23452
23452,56008,53714,2006,0,23453
23453,3513,47999,2006,0,23454
23454,48288,61123,2006,0,23455
23455,60932,43211,2006,0,23456
23456,24875,61716,2006,0,23457
23457,27749,2990,2006,0,23458
23458,53119,38562,2006,0,23459
23459,23717,54598,2006,0,23460
23460,6313,17680,2006,0,23461
23461,47946,44754,2006,0,23462
23462,13548,8698,2006,0,23463
23463,56903,39444,2006,0,23464
23464,39157,22362,2006,0,23465
23465,50576,6830,2006,0,23466
23466,48008,8896,2006,0,23467
23467,20803,51690,2006,0,23468
23468,21692,733,2006,0,23469
23469,7940,43729,2006,0,23470
23470,51211,38468,2006,0,23471
23471,31170,38205,2006,0,23472
23472,42971,31555,2006,0,23473
23473,1067,57764,2006,0,23474
23474,581,20325,2006,0,23475
23475,55986,3786,2006,0,23476
23476,44142,22653,2006,0,23477
23477,45003,11748,2006,0,23478
23478,28034,8959,2006,0,23479
23479,18890,58845,2006,0,23480
23480,42511,51045,2006,0,23481
23481,203,33302,2006,0,23482
23482,62324,1431,2006,0,23483
23483,234,40508,2006,0,23484
23484,18890,27005,2006,0,23485
23485,19566,14268,2006,0,23486
23486,13146,32635,2006,0,23487
23487,33551,34248,2006,0,23488
23488,58011,17972,2006,0,23489
23489,37948,21703,2006,0,23490
23490,58011,36935,2006,0,23491
23491,46232,37645,2006,0,23492
23492,41930,27327,2006,0,23493
23493,37546,21091,2006,0,23494
23494,37546,377,2006,0,23495
23495,6801,36970,2006,0,23496
23496,27644,6526,2006,0,23497
23497,46232,24383,2006,0,23498
23498,50304,14232,2006,0,23499
23499,26740,377,2006,0,23500
23500,19586,27332,2006,0,23501
23501,27644,30276,2006,0,23502
23502,61637,5223,2006,0,23503
23503,2989,35547,2006,0,23504
23504,22973,37998,2006,0,23505
23505,41974,13148,2006,0,23506
23506,21307,22653,2006,0,23507
23507,62469,41082,2006,0,23508
23508,26369,45969,2006,0,23509
23509,59066,841,2006,0,23510
23510,48420,51256,2006,0,23511
23511,54372,30146,2006,0,23512
23512,20764,37340,2006,0,23513
23513,33068,42940,2006,0,23514
23514,54372,38875,2006,0,23515
23515,12103,57322,2006,0,23516
23516,42547,2955,2006,0,23517
23517,10571,30457,2006,0,23518
23518,56185,40795,2006,0,23519
23519,22144,4653,2006,0,23520
23520,22144,34711,2006,0,23521
23521,57360,158,2006,0,23522
23522,43558,43290,2006,0,23523
23523,11152,47382,2006,0,23524
23524,17094,49628,2006,0,23525
23525,11152,29580,2006,0,23526
23526,46565,52366,2006,0,23527
23527,42361,27005,2006,0,23528
23528,23695,14585,2006,0,23529
23529,57955,60162,2006,0,23530
23530,42361,58845,2006,0,23531
23531,16705,22653,2006,0,23532
23532,50796,50644,2006,0,23533
23533,42591,49630,2006,0,23534
23534,34622,35553,2006,0,23535
23535,41309,37645,2006,0,23536
23536,25135,37707,2006,0,23537
23537,7442,42587,2006,0,23538
23538,52487,62640,2006,0,23539
23539,60067,51758,2006,0,23540
23540,5127,3174,2006,0,23541
23541,45656,51020,2006,0,23542
23542,31004,44976,2006,0,23543
23543,44156,28813,2006,0,23544
23544,18129,34497,2006,0,23545
23545,54565,31648,2006,0,23546
23546,62015,18570,2006,0,23547
23547,43286,61613,2006,0,23548
23548,12760,2955,2006,0,23549
23549,2577,27343,2006,0,23550
23550,46522,13174,2006,0,23551
23551,10898,16372,2006,0,23552
23552,37300,24992,2006,0,23553
23553,56671,43203,2006,0,23554
23554,29980,34858,2006,0,23555
23555,35240,60309,2006,0,23556
23556,56671,35205,2006,0,23557
23557,29980,28470,2006,0,23558
23558,29980,11432,2006,0,23559
23559,45053,29903,2006,0,23560
23560,42881,36536,2006,0,23561
23561,46568,44976,2006,0,23562
23562,10810,1248,2006,0,23563
23563,62015,21134,2006,0,23564
23564,10898,52972,2006,0,23565
23565,39249,7143,2006,0,23566
23566,3908,6844,2006,0,23567
